"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.19.out.stat","0.23434877","0.7306002"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.85.out.stat","0.20701154","0.7809115"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.36.out.stat","0.21572348","0.79329985"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.54.out.stat","0.2524421","0.71538603"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.39.out.stat","0.24473815","0.75886583"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.41.out.stat","0.14307055","0.6319899"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.34.out.stat","0.24645571","0.7844846"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.79.out.stat","0.18010536","0.9458957"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.87.out.stat","0.280602","0.76605177"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.65.out.stat","0.116245046","0.61226934"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.14.out.stat","0.22989993","0.92767453"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.12.out.stat","0.1134703","0.6078613"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.6.out.stat","0.22198781","0.7337439"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.63.out.stat","0.2349834","0.857889"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.98.out.stat","0.15708043","0.8675896"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.0.out.stat","0.048314273","0.538702"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.43.out.stat","0.09426829","0.60933393"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.69.out.stat","0.13135257","0.72150403"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.55.out.stat","0.2837443","0.9199881"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.30.out.stat","0.18754944","18.570774"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.93.out.stat","0.21932189","0.87846756"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.45.out.stat","0.11615257","0.5059335"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.33.out.stat","0.120354906","0.71318215"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.52.out.stat","0.20238996","0.5239092"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.97.out.stat","0.13619258","1.109318"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.50.out.stat","0.22179179","0.7661748"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.46.out.stat","0.2939427","1.0681703"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.83.out.stat","0.1255705","0.6934732"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.67.out.stat","0.2519192","0.8280217"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.48.out.stat","0.18270026","1.054516"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.44.out.stat","0.23767161","0.6970195"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.56.out.stat","0.07992589","0.4755141"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.60.out.stat","0.14459527","0.6384763"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.66.out.stat","0.0850051","0.30278456"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.8.out.stat","0.19370976","0.7766841"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.96.out.stat","0.16937654","0.5813557"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.82.out.stat","0.14959458","0.7930159"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.61.out.stat","0.20666353","0.92064613"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.84.out.stat","0.21738274","0.80007905"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.17.out.stat","0.15859239","0.6478007"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.74.out.stat","0.20153232","0.72861314"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.15.out.stat","0.17707823","0.9653925"
"/home/pta/projects/ECJ-Regression/out/sc50/keijzer-6/job.4.out.stat","0.18661872","0.769716"
