r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
156 553 39988 9550 553 1453 1513 3313 4915.7908203794195 5
157 1736 91524 3140 1736 2636 3094 4894 7483.032846996653 5
158 2898 14807 5425 2898 3798 4297 6097 6487.553773910003 5
159 4112 95428 85382 4112 5012 5159 6959 5958.87171176218 5
160 5017 8606 95426 5017 5917 6085 7885 4040.591747202927 5
161 5798 12764 15631 5798 6698 7341 9141 9225.831312925466 5
162 7621 6800 85422 7621 8521 8455 10255 2067.586357801023 5
163 8005 13208 88270 8005 8905 8962 10762 3460.8280309630804 5
164 9679 10350 5832 9679 10579 11093 12893 11184.564769032393 5
165 11719 7784 4842 11719 12619 13012 14812 12256.629977617129 5
166 13240 100350 35777 13240 14140 14251 16051 3964.0953356011614 5
167 13802 58918 95434 13802 14702 14712 16512 2922.469106520555 5
168 14397 100453 48309 14397 15297 15490 17290 5820.567559767712 5
169 15543 3513 3632 15543 16443 16337 18137 3812.9588420831815 5
170 17404 117769 3920 17404 18304 18367 20167 3606.569032584585 5
171 17835 7828 4738 17835 18735 18792 20592 4232.476747769206 5
172 18479 100472 13218 18479 19379 19717 21517 7859.485704795374 5
173 19330 6795 124982 19330 20230 20241 22041 2754.4325623680534 5
174 19756 53536 4249 19756 20656 20706 22506 3252.505626260967 5
175 24330 74143 13045 24330 25230 26184 27984 12930.350891974645 5
176 26088 3369 2657 26088 26988 27200 29000 6857.586716084863 5
177 26953 85482 5194 26953 27853 27947 29747 5966.578995534006 5
178 27524 3117 15111 27524 28424 28711 30511 10241.912994283326 5
179 29386 96982 2650 29386 30286 30300 32100 5474.914790237828 5
180 30009 95430 70107 30009 30909 30893 32693 3109.0860602039324 5
181 30672 510 8084 30672 31572 31421 33221 2326.893744923647 5
182 31464 35753 11758 31464 32364 32321 34121 3090.9889399450353 5
183 32404 5197 58933 32404 33304 33306 35106 4890.588451222979 5
184 32933 10697 4742 32933 33833 33734 35534 3230.9117378002734 5
185 33230 11375 13416 33230 34130 34294 36094 8719.03631036164 5
186 34416 7786 93915 34416 35316 36663 38463 18128.218312182304 5
187 42716 7655 62125 42716 43616 44140 45940 42089.024295854535 5
188 46508 75493 62120 46508 47408 48067 49867 44081.63599256775 5
189 49653 5421 33591 49653 50553 51320 53120 43124.88774389492 5
190 55085 5422 10043 55085 55985 55967 57767 4042.0830909078077 5
191 56501 128869 3137 56501 57401 57583 59383 6356.867008947877 5
192 57243 3133 96984 57243 58143 58282 60082 4595.82746581133 5
193 62276 54888 3866 62276 63176 63666 65466 9830.985870404 5
