r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
298 252 11766 105054 252 1152 1816 3616 10319.143976888381 5
299 1507 4245 3144 1507 2407 2986 4786 9135.06063460933 5
300 2636 3146 129114 2636 3536 3975 5775 10966.327623147377 5
301 3513 10098 3124 3513 4413 4398 6198 2359.379967134913 5
302 4485 5546 128388 4485 5385 5493 7293 2480.269583070185 5
303 5223 4249 12076 5223 6123 6172 7972 2207.4619098471044 5
304 5894 51781 3509 5894 6794 6751 8551 4428.816926845723 5
305 6234 7667 130911 6234 7134 7181 8981 3272.9125896105015 5
306 7246 100469 85370 7246 8146 8459 10259 6760.661663053471 5
307 8550 14793 12655 8550 9450 9547 11347 5933.0022340586975 5
308 9457 2114 9439 9457 10357 10684 12484 7481.726368559001 5
309 10904 6724 11841 10904 11804 11743 13543 3617.4271485962345 5
310 11965 3114 7688 11965 12865 13239 15039 8493.986440405577 5
311 13917 128555 121555 13917 14817 14885 16685 3029.5670125816573 5
312 14688 51781 95810 14688 15588 15704 17504 5484.7748727186845 5
313 15950 5417 93915 15950 16850 17921 19721 17452.42428358202 5
314 48667 1078 62141 48667 49567 50258 52058 44831.85647871559 5
315 50861 2143 4246 50861 51761 51728 53528 3537.252465698616 5
316 52367 85461 16034 52367 53267 53511 55311 4533.929125334925 5
317 54445 123219 5421 54445 55345 56166 57966 9166.728741911837 5
318 57198 5471 130333 57198 58098 58223 60023 2463.9068754777777 5
319 59003 125560 87176 59003 59903 60069 61869 4350.660739807891 5
320 60381 5471 62154 60381 61281 62382 64182 46550.21685050334 5
321 64227 109580 93915 64227 65127 66786 68586 59160.333100229895 5
322 68969 5470 120803 68969 69869 70295 72095 13151.967761146212 5
323 75590 53360 95434 75590 76490 77178 78978 41132.206828760834 5
324 78052 18647 4756 78052 78952 79555 81355 9626.75664065744 5
325 82221 11370 5565 82221 83121 83056 84856 2330.4426916932275 5
326 82786 1412 14804 82786 83686 83522 85322 2408.17684498048 5
327 83255 130396 14655 83255 84155 84281 86081 4831.641735325447 5
328 84480 104689 4749 84480 85380 85688 87488 6292.688760636032 5
977 1876 13774 11503 1876 2776 3579 5379 13013.179897380462 5
978 3994 70341 5053 3994 4894 5884 7684 14675.127219441727 5
979 7718 3117 77790 7718 8618 8839 10639 4692.672447543085 5
980 11220 10098 36306 11220 12120 12536 14336 8540.01518491083 5
981 12889 36302 78054 12889 13789 14056 15856 6281.806227040354 5
982 14810 128306 96651 14810 15710 15662 17462 2925.4474194419963 5
983 16301 18635 11989 16301 17201 17655 19455 8692.455645589383 5
984 18244 123213 8311 18244 19144 19386 21186 7425.801122961802 5
985 20252 87633 11435 20252 21152 21106 22906 2164.166071864562 5
986 21411 3119 2787 21411 22311 22874 24674 9318.016215212312 5
987 22592 3354 4245 22592 23492 23537 25337 4840.796909389398 5
988 25257 100452 4490 25257 26157 26272 28072 5082.312779068823 5
989 47301 4875 109502 47301 48201 49214 51014 38751.250636745586 5
990 50837 104617 25 50837 51737 53281 55081 33298.34285946568 5
991 54484 13065 16356 54484 55384 56529 58329 10290.739313501848 5
992 56209 117660 3113 56209 57109 57103 58903 2594.840226482789 5
993 57528 3116 7086 57528 58428 58343 60143 2423.7417670819086 5
994 57827 88277 10100 57827 58727 58700 60500 2664.888047569138 5
995 59204 35770 4724 59204 60104 60473 62273 7976.1833123527695 5
996 60869 95432 91545 60869 61769 61844 63644 3660.186060860781 5
997 62529 7680 6792 62529 63429 63356 65156 2285.635398697149 5
998 63451 7090 129235 63451 64351 64383 66183 3310.554563817703 5
999 64687 7799 1630 64687 65587 65808 67608 10421.331889399613 5
1000 65737 13997 18691 65737 66637 66772 68572 7039.189987091529 5
1001 67071 12612 103999 67071 67971 68387 70187 10888.786095575213 5
1002 68517 2144 4675 68517 69417 69889 71689 8664.25190944657 5
1003 69612 3616 91542 69612 70512 71373 73173 13638.223973105369 5
1004 71096 36232 7671 71096 71996 72420 74220 10725.167499597303 5
1005 73175 10697 121554 73175 74075 74114 75914 2960.094073213038 5
1006 75272 2675 109468 75272 76172 77125 78925 45658.244839388964 5
1574 245 10043 124696 245 1145 1474 3274 5043.855037828998 5
1575 1981 112029 87800 1981 2881 3421 5221 7571.860301621841 5
1576 3029 3376 17381 3029 3929 3986 5786 3296.3146633209067 5
1577 3880 6367 7416 3880 4780 5123 6923 6980.930357396773 5
1578 5356 10162 87633 5356 6256 6627 8427 6553.452546077134 5
1579 6365 4245 70364 6365 7265 7311 9111 2742.861308578139 5
1580 6787 70360 3149 6787 7687 8400 10200 11677.97985872514 5
1581 8378 131212 61403 8378 9278 9291 11091 4201.096703224848 5
1582 9249 7337 94279 9249 10149 10903 12703 14655.548007871195 5
1583 10680 8368 127014 10680 11580 12017 13817 8752.675066825796 5
1584 12345 7880 13628 12345 13245 13351 15151 3718.382968333858 5
1585 13070 3117 14008 13070 13970 14254 16054 7598.520836169793 5
1586 13816 6367 8315 13816 14716 14748 16548 6002.176606897553 5
1587 15044 10043 9557 15044 15944 16113 17913 5170.352242280413 5
1588 17899 2496 85370 17899 18799 18862 20662 5713.364002910985 5
1589 18575 123213 4098 18575 19475 19590 21390 4543.00273427853 5
1590 19430 4097 13152 19430 20330 20303 22103 2119.2664555710426 5
1591 20059 18431 8919 20059 20959 20917 22717 2519.1036660444297 5
1592 20689 9884 2652 20689 21589 21705 23505 6005.72697296548 5
1593 22083 1751 54365 22083 22983 23889 25689 46780.20890219408 5
1594 25592 12215 2631 25592 26492 26500 28300 4131.262445779306 5
1595 26698 65325 129866 26698 27598 27596 29396 4270.541691369959 5
1596 27478 104034 41588 27478 28378 28395 30195 4251.94552249381 5
1597 28898 9560 2686 28898 29798 30147 31947 11754.759218347965 5
1598 44237 7568 109715 44237 45137 45697 47497 14324.081580862032 5
1599 46246 11509 14797 46246 47146 47084 48884 4188.6299664296885 5
1600 47405 4100 100463 47405 48305 48426 50226 5431.586140478627 5
1601 49474 123515 68793 49474 50374 50670 52470 5290.551815841052 5
1602 50429 85396 3512 50429 51329 51393 53193 2560.629354373538 5
1603 51218 3511 4731 51218 52118 52250 54050 4462.87520664777 5
1604 52465 57421 11509 52465 53365 53438 55238 3516.179329364273 5
1605 53693 87625 123630 53693 54593 54606 56406 4267.2670803628325 5
1606 54393 105117 95436 54393 55293 55686 57486 5275.476209363656 5
1607 55301 86210 11892 55301 56201 56735 58535 9001.10285674088 5
1608 56560 85416 4746 56560 57460 57736 59536 5850.733164485623 5
1609 58047 85454 5193 58047 58947 59137 60937 4622.596140115214 5
1610 59833 17176 2654 59833 60733 60896 62696 3033.5900392901412 5
1611 60683 3133 8300 60683 61583 61694 63494 4850.97459338986 5
1612 61817 11435 128877 61817 62717 63041 64841 5840.020748149832 5
1613 64495 123208 117283 64495 65395 65772 67572 4843.631932237871 5
1614 70820 34369 3117 70820 71720 72633 74433 40746.80411432379 5
1615 72190 5551 109582 72190 73090 74105 75905 44987.339025882975 5
1616 77540 62206 95434 77540 78440 79312 81112 43160.30049523489 5
1617 79484 11439 2484 79484 80384 80393 82193 3132.755753820248 5
1618 83196 6108 10580 83196 84096 84057 85857 4271.338165658875 5
1619 83979 7201 4745 83979 84879 85482 87282 12091.719364258268 5
2284 -273 77947 85037 -273 627 825 2625 5352.357481331945 5
2285 1315 5562 88279 1315 2215 2518 4318 4465.160604134806 5
2286 3209 95358 85393 3209 4109 4211 6011 4486.526662140277 5
2287 4850 4098 100427 4850 5750 5974 7774 4703.700924996881 5
2288 6111 95426 126052 6111 7011 7100 8900 3932.6576342073695 5
2289 6595 7340 123624 6595 7495 7321 9121 2651.5670656579173 5
2290 6981 91502 5578 6981 7881 8380 10180 8053.623738361017 5
2291 8110 4379 15635 8110 9010 9109 10909 3803.3774119955133 5
2292 41116 4677 109468 41116 42016 43171 44971 50953.83828917013 5
2293 44320 85436 18429 44320 45220 45212 47012 5834.765518858231 5
2294 48604 10472 62115 48604 49504 50499 52299 45725.70800071326 5
