r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
456 21075 9479 7688 21075 21975 22253 24053 9845.563347528325 5
457 21764 85486 79595 21764 22664 36769 38569 41850.084244417405 5
458 62717 37012 62120 62717 63617 64215 66015 41210.04279497892 5
459 71713 2495 15186 71713 72613 72697 74497 4007.0774433297147 5
1137 21359 8027 1447 21359 22259 22670 24470 10559.436556322546 5
1138 64523 6923 8208 64523 65423 65711 67511 7051.885829002359 5
1748 62982 11399 121141 62982 63882 64252 66052 6278.122092772668 5
1749 64000 7352 7654 64000 64900 64839 66639 2669.07319938892 5
1750 71325 109599 3262 71325 72225 4078 5878 32065.770482457658 5
2443 62368 47888 62168 62368 63268 63616 65416 34998.56972592855 5
2444 63624 109472 103790 63624 64524 65295 67095 42561.51919736466 5
3002 20852 11351 37019 20852 21752 21778 23578 4347.640362638378 5
3003 21322 104811 4741 21322 22222 22435 24235 5047.389765483096 5
3004 64468 62239 62141 64468 65368 3626 5426 3342.2893745168335 5
3904 62272 80633 47552 62272 63172 63366 65166 7039.838564033102 5
3905 63508 7649 10281 63508 64408 64605 66405 5478.9678654075415 5
3906 71657 91499 13196 71657 72557 72492 74292 3313.6916310112733 5
4921 21185 10046 5575 21185 22085 22162 23962 3367.0162267146757 5
6084 21052 10469 6889 21052 21952 22144 23944 3694.6865548620754 5
6085 21609 7880 6796 21609 22509 22629 24429 6699.723700523262 5
6086 36215 98604 68514 36215 37115 37115 38915 4743.5699460394 5
6756 21612 4693 35762 21612 22512 22598 24398 4863.593728179811 5
6757 64811 53574 16304 64811 65711 65671 67471 2533.6650595470414 5
7452 20909 15185 12972 20909 21809 21717 23517 2659.2180923167416 5
7453 21360 14069 18922 21360 22260 22620 24420 8116.844251120367 5
7454 62840 62147 64492 62840 63740 65722 67522 24948.874562496963 5
8334 20833 10048 2631 20833 21733 21836 23636 5150.079829663632 5
8335 21612 125643 103954 21612 22512 22366 24166 2167.817792452328 5
8336 62796 49941 115230 62796 63696 64772 66572 33519.23741173291 5
8337 72377 14749 11509 72377 73277 3877 5677 5895.985842695607 5
9146 21015 87661 67518 21015 21915 21927 23727 3759.148870372488 5
9147 21533 6786 11877 21533 22433 22663 24463 5892.853023945804 5
9148 64734 11435 11950 64734 65634 65615 67415 3472.548061838679 5
9149 71855 130823 86204 71855 72755 72944 74744 5052.599274706323 5
9946 62760 5928 17174 62760 63660 63870 65670 4671.442822660355 5
9947 64217 9366 18439 64217 65117 65101 66901 3195.7765005526817 5
9948 71545 8509 8300 71545 72445 72285 74085 2051.42040781672 5
10690 63142 96107 62194 63142 64042 64641 66441 33443.551929395064 5
11323 21355 9432 14007 21355 22255 22446 24246 5419.027857703888 5
11324 62490 8526 121454 62490 63390 63459 65259 4091.0835067971234 5
11325 63224 11438 2813 63224 64124 64540 66340 6751.483936735885 5
11326 64710 4843 44909 64710 65610 65731 67531 5064.076080994097 5
11972 20953 100481 8318 20953 21853 22142 23942 4503.112362661549 5
11973 21627 10045 83365 21627 22527 22647 24447 5774.790092979042 5
11974 62429 33990 5007 62429 63329 64202 66002 38660.6664816901 5
11975 63792 3384 11670 63792 64692 64932 66732 6380.442840484257 5
11976 71790 13576 1129 71790 72690 73051 74851 11731.760364008938 5
13331 21663 8933 5577 21663 22563 22536 24336 2619.095029137505 5
13332 65051 16912 11308 65051 65951 4349 6149 10338.52755690931 5
14033 20854 5194 8372 20854 21754 22172 23972 9334.521575764058 5
14034 63285 85413 5546 63285 64185 64378 66178 8074.900870476712 5
14035 64538 3135 14793 64538 65438 72187 73987 5758.054734333562 5
14036 71670 3117 11766 71670 72570 72870 74670 7212.875387533298 5
