r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
257 1565 11421 10474 1565 2465 2452 4252 3152.058563022883 5
258 2268 2659 3233 2268 3168 3290 5090 4279.861936821675 5
259 3844 14587 2652 3844 4744 4871 6671 2798.142577785437 5
260 5377 4788 62185 5377 6277 7096 8896 41819.188117655074 5
261 11581 62231 5549 11581 12481 13620 15420 45340.12332637995 5
262 13786 104710 6889 13786 14686 15259 17059 5917.620054944281 5
263 15986 88272 65755 15986 16886 17060 18860 2872.7059390954 5
264 16548 4086 3124 16548 17448 17521 19321 2003.4167672289598 5
265 17461 6085 3617 17461 18361 18674 20474 4532.155387863855 5
266 18996 125904 6369 18996 19896 20390 22190 11397.379354271052 5
267 22154 87661 62141 22154 23054 23742 25542 45375.542238893 5
268 25284 46954 129036 25284 26184 26439 28239 24067.216084663072 5
269 26975 62172 3124 26975 27875 29219 31019 44185.20464992342 5
270 43786 7828 62222 43786 44686 45400 47200 44044.69023842622 5
271 46161 118181 8369 46161 47061 47054 48854 2613.3369701540437 5
272 49853 9369 18648 49853 50753 50842 52642 3235.585671694233 5
273 51364 15495 93915 51364 52264 53666 55466 18840.194299280232 5
274 56550 5417 11676 56550 57450 57617 59417 2448.2584920849204 5
275 57290 7648 944 57290 58190 58690 60490 6917.8023123405 5
276 58976 7733 62202 58976 59876 60599 62399 39595.62896860257 5
277 60972 15994 44282 60972 61872 62561 64361 10738.142625729808 5
278 64612 7664 10349 64612 65512 65920 67720 4361.867998219138 5
279 68896 9903 117761 68896 69796 70750 72550 6112.008643638864 5
280 70211 45695 103759 70211 71111 71256 73056 6186.372954163372 5
281 70858 3684 7782 70858 71758 71667 73467 2649.0423877651046 5
282 71309 131195 3756 71309 72209 72676 74476 8418.168243948488 5
283 72569 7097 18429 72569 73469 73702 75502 5739.015153882042 5
284 75925 100472 7888 75925 76825 77303 79103 3564.198654036592 5
285 78192 5894 124693 78192 79092 79039 80839 2064.965008722611 5
940 4057 62241 6363 4057 4957 5507 7307 40970.46356177244 5
941 5877 3508 100469 5877 6777 6780 8580 4412.221132146599 5
942 6451 100476 14519 6451 7351 7778 9578 15499.712573486235 5
943 7350 7035 2810 7350 8250 9180 10980 7468.511600172754 5
944 8748 8239 6379 8748 9648 9902 11702 6861.667615593302 5
945 9805 5785 7882 9805 10705 10675 12475 5429.1289184732605 5
946 13039 53538 4742 13039 13939 13999 15799 3740.6779278352365 5
947 14331 100521 85110 14331 15231 15080 16880 2114.447465697748 5
