r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
477 4870 96982 5583 4870 5770 6083 7883 9545.333552869744 5
478 5856 8324 44282 5856 6756 7040 8840 6482.494180566838 5
479 6681 10098 4691 6681 7581 7756 9556 4768.36456487306 5
480 7357 95549 2662 7357 8257 8360 10160 4048.7906217354057 5
481 8433 10474 2212 8433 9333 9680 11480 7903.552280638073 5
482 9644 2848 1833 9644 10544 10837 12637 8298.65856761628 5
483 10484 4483 3376 10484 11384 11404 13204 3388.599342819828 5
484 10889 4871 5045 10889 11789 11844 13644 3252.3358371832387 5
485 11708 129396 130752 11708 12608 12982 14782 7600.796929023825 5
486 12559 16356 5570 12559 13459 13484 15284 4206.747050783984 5
487 13593 10098 86235 13593 14493 14555 16355 3577.97247030417 5
488 14523 11840 11766 14523 15423 15617 17417 7734.680418356644 5
489 15145 4109 8329 15145 16045 15961 17761 2643.5445730339256 5
490 15556 35774 1844 15556 16456 16779 18579 8577.214227259832 5
491 16387 104577 126514 16387 17287 17229 19029 2913.9760395560193 5
492 17152 14592 17725 17152 18052 18104 19904 4504.993985334416 5
493 17815 11384 121097 17815 18715 18794 20594 4597.972937701682 5
494 18372 7682 4754 18372 19272 19422 21222 3898.0726192908073 5
495 19787 130752 4745 19787 20687 20991 22791 2468.071099128471 5
496 20515 10049 53534 20515 21415 21351 23151 3458.1262211074477 5
497 34386 39932 19175 34386 35286 36084 37884 47769.77200561713 5
498 51119 5421 62154 51119 52019 52894 54694 44646.46645093221 5
499 54586 3315 42319 54586 55486 57115 58915 17979.371929408102 5
500 57979 107199 128613 57979 58879 59026 60826 3286.36522957273 5
501 59608 131090 3146 59608 60508 61012 62812 9199.65426257048 5
502 61466 8083 7883 61466 62366 62517 64317 3056.043688000562 5
503 63879 5548 4030 63879 64779 64886 66686 3355.0142515510206 5
504 65111 118242 87176 65111 66011 66083 67883 2270.274530022345 5
505 65845 8302 2247 65845 66745 67168 68968 8115.264530611225 5
506 67176 4234 91439 67176 68076 68409 70209 7973.261910254533 5
507 68599 91408 10100 68599 69499 69504 71304 3496.8102301251383 5
508 69119 5471 68075 69119 70019 70218 72018 6175.720028289283 5
509 71124 5571 35984 71124 72024 72233 74033 5707.147892738057 5
510 72497 5549 11300 72497 73397 73501 75301 4042.6144409952008 5
511 72968 9889 7646 72968 73868 74151 75951 5983.07208212998 5
512 73651 7645 11841 73651 74551 74640 76440 2183.9064260210243 5
513 74894 5548 109919 74894 75794 76191 77991 7039.059593223147 5
514 77155 91499 3141 77155 78055 78330 80130 7421.159346831557 5
1153 428 66107 6928 428 1328 2220 4020 11843.145401856273 5
1154 2051 4105 112255 2051 2951 3495 5295 8214.9401889872 5
1155 2984 129492 118265 2984 3884 4340 6140 8834.259368214807 5
1156 6342 15496 8222 6342 7242 7355 9155 3521.6637695305876 5
1157 8483 5417 7687 8483 9383 10058 11858 9928.664616278398 5
1158 10437 85459 129689 10437 11337 11448 13248 4936.349318607933 5
1159 10929 7097 5455 10929 11829 11909 13709 3888.0585806440818 5
1160 11382 2848 86215 11382 12282 12257 14057 3085.142037610274 5
1161 12274 16692 17173 12274 13174 13190 14990 3427.939971861124 5
1162 14409 14797 7758 14409 15309 15724 17524 8688.211697106623 5
1163 18030 6363 10043 18030 18930 18882 20682 2894.506218514096 5
1164 18808 51781 9889 18808 19708 19729 21529 4915.250167189503 5
1165 19399 16704 130752 19399 20299 20701 22501 5219.7905831010075 5
1166 20320 11376 12609 20320 21220 21647 23447 13130.295657258044 5
1167 44574 35945 91144 44574 45474 46533 48333 21066.027426416993 5
1168 47863 3236 2655 47863 48763 48665 50465 4205.7242769167415 5
1169 50464 1434 80430 50464 51364 51590 53390 9275.839907464306 5
1170 51488 8318 48883 51488 52388 52678 54478 12281.030190254261 5
1171 52537 12662 7203 52537 53437 54217 56017 8959.164746152543 5
1172 54835 124320 5886 54835 55735 56223 58023 7471.432200410754 5
1173 56001 120289 85092 56001 56901 57466 59266 9647.929652985926 5
1174 58298 14793 16034 58298 59198 59129 60929 2690.0459523736477 5
1175 59371 104614 11511 59371 60271 60406 62206 3608.693617743062 5
1176 61261 3756 5357 61261 62161 62185 63985 2897.3976293746127 5
1177 62061 3369 104416 62061 62961 63373 65173 10418.229405699447 5
1178 63902 5545 3510 63902 64802 64505 66305 4637.0193319901855 5
1179 66997 130911 12765 66997 67897 67937 69737 3510.951127978645 5
1180 70487 14798 4245 70487 71387 71370 73170 2736.111369065527 5
1181 71383 1231 87625 71383 72283 72027 73827 3925.9057309338923 5
1182 72903 4 62184 72903 73803 73892 75692 17881.814717169804 5
1183 74407 6392 17291 74407 75307 75485 77285 4516.043721146702 5
1184 75569 11435 7800 75569 76469 76580 78380 4449.973405801775 5
1185 78184 72215 10572 78184 79084 79232 81032 5549.911275161078 5
1186 83523 62241 10458 83523 84423 85536 87336 41478.35357067887 5
1187 85526 7090 7667 85526 86426 256 2056 4405.63705499846 5
1772 -350 119113 4738 -350 550 885 2685 7698.109372721938 5
1773 862 17216 85036 862 1762 2479 4279 2052.636855433954 5
1774 2142 6725 11377 2142 3042 3026 4826 2778.3537957654685 5
1775 2694 10466 87633 2694 3594 3943 5743 4352.328129587291 5
1776 3860 4730 11673 3860 4760 5271 7071 11410.947810420084 5
1777 5026 11449 4454 5026 5926 6045 7845 7473.832270513332 5
1778 8644 62172 85370 8644 9544 10659 12459 46803.86924356208 5
1779 16732 109460 1873 16732 17632 18660 20460 42579.01211003007 5
1780 18318 95335 100378 18318 19218 19173 20973 2021.0975099206241 5
1781 18869 16531 16925 18869 19769 19627 21427 2223.9426690194305 5
1782 19485 104174 9460 19485 20385 20364 22164 3564.5994370345934 5
1783 20102 7140 95431 20102 21002 20998 22798 5486.457923351617 5
1784 20754 11439 10068 20754 21654 21994 23794 9732.915825984312 5
1785 43823 12760 62144 43823 44723 45817 47617 49750.93085873725 5
1786 47585 7201 129022 47585 48485 48972 50772 8833.956916495814 5
1787 51293 128753 11509 51293 52193 52360 54160 3275.205090411738 5
1788 53988 11509 15186 53988 54888 55008 56808 4961.694688447206 5
1789 54826 12727 4101 54826 55726 55735 57535 3584.5847504235426 5
1790 55477 85461 93808 55477 56377 56852 58652 5008.716255981603 5
1791 56388 18431 91523 56388 57288 57301 59101 2131.232773054819 5
1792 56774 100469 121139 56774 57674 57850 59650 4737.604139002528 5
1793 57423 35763 121378 57423 58323 58729 60529 6323.987551927305 5
1794 60790 16304 126694 60790 61690 61768 63568 2932.759120026383 5
1795 61634 7432 7883 61634 62534 62713 64513 3861.517270030269 5
1796 63377 103759 85378 63377 64277 64623 66423 5766.630299374347 5
1797 64945 10471 62117 64945 65845 67003 68803 45604.9289991205 5
1798 71388 62173 103958 71388 72288 72832 74632 36424.92888703299 5
1799 74674 62236 88474 74674 75574 76256 78056 42962.38957476177 5
1800 76414 106929 47464 76414 77314 77804 79604 6575.584472902913 5
1801 77985 51783 123434 77985 78885 78969 80769 3505.0127568250678 5
1802 78958 77953 8065 78958 79858 79966 81766 3064.819106642564 5
1803 80804 7473 64331 80804 81704 82002 83802 9768.722426945513 5
1804 83175 4950 20718 83175 84075 84560 86360 16364.382588675437 5
1805 85683 95224 6796 85683 86583 353 2153 5976.994132160176 5
2467 -22 1563 489 -22 878 1563 3363 12126.316144295715 5
2468 5132 10696 5394 5132 6032 6712 8512 12692.738903786187 5
2469 8033 16581 2740 8033 8933 9308 11108 6876.681914200956 5
2470 9017 1479 126176 9017 9917 11053 12853 19680.789798593334 5
2471 10956 2860 5794 10956 11856 12277 14077 10336.666670677918 5
2472 12796 36018 4729 12796 13696 14471 16271 15868.692015647917 5
2473 14012 4250 8325 14012 14912 15109 16909 6045.9422716233175 5
2474 17404 7880 90652 17404 18304 18791 20591 21824.95129340998 5
2475 40077 10050 131195 40077 40977 41010 42810 4896.54035908833 5
2476 42228 11401 14928 42228 43128 43188 44988 6809.3135490158575 5
2477 43168 8318 16907 43168 44068 44137 45937 4410.093100418182 5
2478 45705 11840 10271 45705 46605 46792 48592 6479.458317129186 5
2479 47129 85437 3120 47129 48029 48013 49813 4756.390894101866 5
2480 49883 131120 100463 49883 50783 50880 52680 4495.045754705093 5
2481 51549 35597 85125 51549 52449 52598 54398 6591.428766240937 5
2482 52446 16318 7880 52446 53346 53340 55140 2410.230367441297 5
2483 53492 12090 17084 53492 54392 54213 56013 2120.6035876841497 5
2484 55117 95356 127196 55117 56017 56474 58274 6830.097831322467 5
2485 56116 3510 11435 56116 57016 57270 59070 5010.059892937958 5
2486 57297 11438 4753 57297 58197 58324 60124 3582.6384971301663 5
2487 59115 85468 7646 59115 60015 60459 62259 7903.9296612361595 5
2488 60737 4801 7972 60737 61637 61761 63561 6260.734766232582 5
2489 62142 5129 98882 62142 63042 63556 65356 36978.54749416694 5
2490 63481 44380 11436 63481 64381 65242 67042 41074.51954495254 5
2491 65110 35753 11415 65110 66010 66028 67828 4347.224068551327 5
2492 66483 91503 3385 66483 67383 68098 69898 10859.560419515514 5
2493 67989 120310 13109 67989 68889 68947 70747 5172.21868905587 5
2494 77196 123451 14069 77196 78096 78046 79846 3237.0807666664505 5
2495 77573 3685 4757 77573 78473 78837 80637 6886.609481466658 5
2496 78806 36313 7759 78806 79706 80211 82011 6257.517028977579 5
2497 80347 6375 6802 80347 81247 81751 83551 7297.32101612749 5
2498 82086 11435 4100 82086 82986 83117 84917 3632.306299843442 5
2499 83112 8916 12311 83112 84012 84262 86062 5983.662608894328 5
