r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
650 45781 1078 14796 45781 46681 46650 48450 2666.647449202335 5
651 48397 96650 124731 48397 49297 50135 51935 47255.57881040362 5
652 51791 7644 5559 51791 52691 52713 54513 3221.8067454693387 5
653 54191 85451 130823 54191 55091 55649 57449 7984.233488236483 5
654 55257 5546 121454 55257 56157 56166 57966 2478.647031557201 5
655 56249 11435 10270 56249 57149 57571 59371 4902.281383543668 5
656 57472 3626 96982 57472 58372 59367 61167 8804.493927378695 5
657 59689 5546 4728 59689 60589 60509 62309 2540.84474880529 5
658 60509 124613 62208 60509 61409 62359 64159 47151.93441353378 5
659 64454 4233 7648 64454 65354 65366 67166 2501.2725584678365 5
660 65509 5421 111730 65509 66409 67156 68956 44947.25668764512 5
661 73396 62173 7086 73396 74296 75044 76844 43394.31882241849 5
662 76187 5193 65521 76187 77087 77130 78930 3331.162683859056 5
663 77186 46081 87633 77186 78086 78510 80310 6000.228914045018 5
664 78461 15618 100511 78461 79361 79606 81406 2837.362679558037 5
665 79089 9479 5198 79089 79989 80129 81929 3845.0445461192808 5
666 84153 5417 117113 84153 85053 85216 87016 5390.636966342985 5
1315 8257 62173 64492 8257 9157 10620 12420 24287.287048185615 5
1316 18577 62230 100444 18577 19477 20245 22045 43472.0144718789 5
1317 78606 109472 11301 78606 79506 80653 82453 47452.846960774186 5
1318 80723 5805 5894 80723 81623 81840 83640 7235.252537114068 5
1319 83007 5546 65773 83007 83907 84090 85890 3032.9775815459398 5
1320 85019 77407 26305 85019 85919 494 2294 34260.60690938581 5
1915 1686 14808 6921 1686 2586 2704 4504 5063.120928623427 5
1916 2631 11069 111659 2631 3531 3819 5619 9336.765009360066 5
1917 3746 10990 15902 3746 4646 4629 6429 6459.648658717906 5
1918 5177 14582 101211 5177 6077 6392 8192 18157.211230787954 5
1919 6731 4742 10276 6731 7631 7671 9471 5111.813223667679 5
1920 7225 8091 121556 7225 8125 8347 10147 5394.647536920254 5
1921 8066 18636 7678 8066 8966 9055 10855 4653.395927971821 5
1922 9105 3637 79954 9105 10005 10494 12294 18787.769017142582 5
1923 10817 85393 5568 10817 11717 11776 13576 4612.798843030064 5
1924 20164 62175 14793 20164 21064 21712 23512 44053.49350198787 5
1925 22497 62172 64492 22497 23397 24744 26544 24228.256920283537 5
1926 26523 109472 85433 26523 27423 28253 30053 46945.24881862329 5
1927 42943 12526 3149 42943 43843 44401 46201 17336.304348934398 5
1928 45314 36046 3113 45314 46214 46860 48660 15199.617870577567 5
1929 51751 58632 117769 51751 52651 53432 55232 15502.134769080305 5
1930 54370 85486 13196 54370 55270 55788 57588 7315.029235182904 5
1931 55536 16034 7644 55536 56436 56628 58428 4076.0130698894804 5
1932 57548 187 80622 57548 58448 58411 60211 2452.6941515492217 5
1933 59646 11872 85441 59646 60546 60640 62440 4828.2969089304515 5
1934 61575 11943 5781 61575 62475 62529 64329 2513.843907585541 5
1935 69680 62170 104878 69680 70580 71449 73249 44151.12545557411 5
1936 73337 35954 70218 73337 74237 74315 76115 5710.957996713638 5
1937 74338 8349 72505 74338 75238 75711 77511 11848.129165533705 5
1938 76768 5571 9551 76768 77668 77612 79412 3154.0852830783842 5
1939 77374 15108 37019 77374 78274 78846 80646 9483.238051815557 5
1940 78778 7644 17176 78778 79678 80225 82025 8870.360337173348 5
1941 84054 2909 62122 84054 84954 85856 87656 41683.01452075922 5
2642 39853 86205 11509 39853 40753 40889 42689 5931.075545448974 5
2643 42312 11401 7644 42312 43212 43344 45144 6699.4706233986735 5
2644 45815 131195 11847 45815 46715 46605 48405 2173.9385469130016 5
2645 47028 10053 5546 47028 47928 48085 49885 4775.88811729562 5
2646 50406 2659 77407 50406 51306 51630 53430 7488.655299809573 5
2647 51593 11403 100469 51593 52493 52586 54386 5611.4241982654385 5
2648 53262 35754 104874 53262 54162 54268 56068 3940.6907624871237 5
2649 55039 6786 7649 55039 55939 56420 58220 5536.775467584821 5
2650 56502 88222 65495 56502 57402 57643 59443 5095.058219944237 5
2651 57424 11196 1076 57424 58324 58549 60349 3542.043371304346 5
2652 58616 7097 4737 58616 59516 59625 61425 3999.6810041859158 5
2653 60471 10050 44282 60471 61371 61484 63284 3709.221343469081 5
2654 61043 5194 7086 61043 61943 61842 63642 2480.901604723606 5
2655 63076 11401 4599 63076 63976 64216 66016 6178.548603918077 5
2656 65638 3114 7655 65638 66538 66562 68362 3732.169560535195 5
2657 66399 129047 62213 66399 67299 67553 69353 32282.960100046657 5
2658 67222 109467 85377 67222 68122 69704 71504 47997.32705490301 5
2659 69779 14491 7654 69779 70679 71152 72952 7607.775756618447 5
3107 361 62239 39932 361 1261 1629 3429 22009.700370851475 5
3108 2364 62170 120330 2364 3264 3981 5781 35134.104085717394 5
3109 4515 109482 130823 4515 5415 6237 8037 46945.49408652729 5
3110 12899 62093 14799 12899 13799 14522 16322 45019.414415938736 5
3111 21337 62227 129266 21337 22237 22841 24641 43898.54825788914 5
3112 23785 109464 12501 23785 24685 25166 26966 33123.78654124159 5
3113 25624 62239 35601 25624 26524 28439 30239 48060.3337978085 5
3114 55135 62236 8301 55135 56035 57475 59275 44195.9961851775 5
3115 57822 5469 62003 57822 58722 59720 61520 43614.588735738354 5
3116 65454 109476 85092 65454 66354 67324 69124 46259.85071471756 5
3117 67694 8217 43345 67694 68594 69303 71103 45108.08289659332 5
3118 74519 62211 3124 74519 75419 76371 78171 44390.31213431166 5
3119 77786 9903 5819 77786 78686 78940 80740 8167.517996733498 5
3120 84661 2151 91496 84661 85561 85939 87739 8531.557983474502 5
3267 2812 4245 3133 2812 3712 4021 5821 5926.337353004742 5
3268 3985 16304 118395 3985 4885 5113 6913 7526.364639634921 5
3269 5785 104414 11509 5785 6685 6828 8628 4250.500601192848 5
3270 6787 6887 7094 6787 7687 7640 9440 2535.9158235067407 5
3271 7950 53523 10357 7950 8850 8938 10738 3345.338586745576 5
3272 11278 3622 5454 11278 12178 12447 14247 6380.689738508809 5
3273 12305 104709 12983 12305 13205 13271 15071 4106.326644859294 5
3274 13398 104761 6723 13398 14298 14481 16281 5640.56779202071 5
3275 15367 104761 5560 15367 16267 16429 18229 4365.768321840792 5
3276 17437 11370 6797 17437 18337 18503 20303 5936.649973633891 5
3277 18915 104710 11965 18915 19815 19868 21668 4529.997901694716 5
3278 20152 4249 11931 20152 21052 21183 22983 7678.260229730607 5
3279 21135 3370 9561 21135 22035 21967 23767 3500.3280908984157 5
3280 24012 3373 12299 24012 24912 24846 26646 2290.5399143162067 5
3281 44976 8302 33591 44976 45876 46943 48743 44634.7940217926 5
3282 51335 11841 42999 51335 52235 52171 53971 2722.552296438931 5
3283 52486 11949 7354 52486 53386 53811 55611 7545.237339795287 5
3284 53412 5462 48311 53412 54312 54827 56627 7334.217868376689 5
3285 57342 18461 126176 57342 58242 58635 60435 9480.83219685465 5
3286 59546 100412 10533 59546 60446 60404 62204 2124.5581923051195 5
3287 62199 3617 121554 62199 63099 63462 65262 4489.741499327429 5
3288 63315 14795 8312 63315 64215 64135 65935 2425.833111699962 5
3289 64247 55476 65329 64247 65147 64952 66752 2241.3873158027673 5
3290 66294 5548 4674 66294 67194 67204 69004 3159.1656997792597 5
3291 67378 121556 62136 67378 68278 69353 71153 45584.36713382293 5
3292 71798 14490 85464 71798 72698 72603 74403 2866.7883497248336 5
3293 72307 10049 11956 72307 73207 73142 74942 2343.0090436551063 5
3294 75410 5425 10054 75410 76310 76468 78268 6123.596561335081 5
3295 79141 36223 36232 79141 80041 80140 81940 3895.11824569402 5
3296 79828 7808 116349 79828 80728 80998 82798 5043.291925170992 5
3297 80513 55852 85422 80513 81413 81724 83524 5666.442507029992 5
3298 81591 104710 5454 81591 82491 82999 84799 5797.332991714996 5
3299 82840 75498 8024 82840 83740 84087 85887 9990.225920027058 5
3300 83841 127992 11305 83841 84741 85201 87001 12451.784046915927 5
3301 84663 3622 7975 84663 85563 85821 87621 6794.0175503314895 5
4131 211 7085 11300 211 1111 1225 3025 4703.7956697372965 5
4132 1022 3514 98640 1022 1922 2314 4114 5254.735564580045 5
4133 2266 10098 10578 2266 3166 4278 6078 16217.655171020762 5
4134 5826 36189 11304 5826 6726 7013 8813 6162.649887880292 5
4135 8254 57110 85400 8254 9154 9028 10828 3240.4866256058576 5
4136 8898 125560 1949 8898 9798 10479 12279 12188.325618890161 5
4137 11295 18431 11304 11295 12195 12186 13986 3887.6795280295305 5
4138 12028 3618 57201 12028 12928 13255 15055 6101.28103308834 5
4139 13554 104737 3635 13554 14454 14638 16438 6926.86292900221 5
4140 14219 85393 17171 14219 15119 15474 17274 6071.181175656828 5
4141 16462 12983 9522 16462 17362 17722 19522 6146.860987214358 5
4142 17311 5197 13213 17311 18211 18161 19961 3811.5437090207975 5
4143 17849 104874 104000 17849 18749 19485 21285 13228.843561934485 5
4144 21749 121553 5454 21749 22649 22520 24320 2083.878388247981 5
4145 40142 53530 5192 40142 41042 40920 42720 2388.4866302079326 5
4146 40912 3505 62135 40912 41812 42730 44530 49731.50291052542 5
4147 47307 37449 130823 47307 48207 48260 50060 6157.2995656575595 5
4148 49761 6777 5546 49761 50661 50586 52386 2978.257866268746 5
4149 52885 36004 4756 52885 53785 53837 55637 6059.54068596921 5
4150 55014 10276 91519 55014 55914 56563 58363 7628.602556274069 5
4151 56530 11438 88699 56530 57430 57981 59781 11359.804570878387 5
4152 57913 1704 3155 57913 58813 59168 60968 10882.881077552514 5
4153 59050 6926 36312 59050 59950 59802 61602 2245.508187215271 5
4154 59601 6926 9521 59601 60501 61010 62810 8996.443430108986 5
4155 60821 8307 62171 60821 61721 62966 64766 44318.61897048121 5
4156 63459 8846 87362 63459 64359 64381 66181 2682.723161109771 5
4157 65351 10098 95361 65351 66251 66270 68070 4165.8792566686725 5
4158 67234 10475 85486 67234 68134 68009 69809 2899.666109431017 5
4159 69686 3113 121555 69686 70586 70535 72335 2166.3696886226153 5
4160 70635 125218 87311 70635 71535 71459 73259 4881.852481240165 5
4161 71547 58696 128911 71547 72447 72502 74302 4124.539726050436 5
4162 72145 12765 7987 72145 73045 72988 74788 3090.271671284771 5
4163 77958 91410 103577 77958 78858 79229 81029 5852.239933977929 5
4164 79146 111705 5895 79146 80046 80337 82137 7940.89832338271 5
4165 81713 5549 104868 81713 82613 82916 84716 4110.554285775244 5
4166 83032 3514 5559 83032 83932 84024 85824 3771.2124467384647 5
4167 83745 3113 14543 83745 84645 85465 87265 13962.331224513764 5
4168 85306 6920 7140 85306 86206 86290 88090 4259.719760241084 5
4708 1602 62209 14750 1602 2502 3319 5119 43897.85594848429 5
4709 8413 62172 11842 8413 9313 10113 11913 45623.821104194125 5
4710 17917 109472 3123 17917 18817 19658 21458 44325.919569791055 5
4711 23830 44343 12278 23830 24730 25151 26951 38058.77515422446 5
4712 25882 62236 58745 25882 26782 26981 28781 16476.486943967437 5
4713 27138 62239 100455 27138 28038 28619 30419 41460.39590270849 5
4714 52780 61990 10050 52780 53680 55043 56843 43386.15261010416 5
4715 55308 85488 4725 55308 56208 57288 59088 10450.52820184588 5
4716 57106 18438 62157 57106 58006 59058 60858 44643.141058389476 5
4717 64540 62172 91439 64540 65440 67294 69094 48096.70133608267 5
4718 68298 129004 87661 68298 69198 69755 71555 4543.5019474502 5
4719 69790 8205 11509 69790 70690 71025 72825 2184.87103752536 5
4720 78022 44400 82268 78022 78922 80123 81923 49112.0131385676 5
4721 85483 109488 11770 85483 86383 1439 3239 47991.31649975604 5
5003 4642 62173 11300 4642 5542 6859 8659 47290.15533901632 5
5004 6983 5423 130699 6983 7883 7793 9593 2215.9832795960388 5
5005 14742 62173 54590 14742 15642 15651 17451 7821.326184186319 5
