r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
471 45679 82471 107586 45679 46579 46879 48679 29489.892315447334 5
1150 14454 1460 53536 14454 15354 16210 18010 16039.244832102686 5
1151 57350 8314 56475 57350 58250 58579 60379 5635.930373157384 5
1766 15485 62235 35724 15485 16385 17106 18906 39325.62626241736 5
1767 45433 8017 3123 45433 46333 58493 60293 20289.31148422424 5
2462 42693 107110 118070 42693 43593 43501 45301 3005.782398418446 5
2463 43228 2934 3131 43228 44128 44769 46569 19792.564090230073 5
3020 14411 62023 126342 14411 15311 15757 17557 40380.16361108 5
3021 16481 109460 109622 16481 17381 17142 18942 7551.0573906661075 5
3022 57083 88474 130823 57083 57983 58043 59843 2174.9383060312134 5
3149 44470 46635 124731 44470 45370 46027 47827 61184.44774729496 5
3931 45519 15635 100522 45519 46419 46673 48473 9301.372942236934 5
3932 57095 35986 11508 57095 57995 58495 60295 12046.18803026366 5
4571 16299 109472 24415 16299 17199 57780 59580 26050.431831804755 5
4933 15841 109472 71362 15841 16741 17101 18901 37893.203578565 5
5417 13983 109464 64492 13983 14883 15685 17485 26668.496564498313 5
6100 13981 6363 100402 13981 14881 14856 16656 4426.14362021234 5
6101 14431 65093 128185 14431 15331 15374 17174 5588.15418604595 5
6102 15570 114701 62231 15570 16470 17047 18847 36958.431329584055 5
6103 42659 98592 62147 42659 43559 44051 45851 36815.87313209965 5
6104 45202 11850 11512 45202 46102 46598 48398 12197.139019676333 5
6105 57106 112255 8905 57106 58006 58130 59930 2244.92689610345 5
6775 13870 126829 114689 13870 14770 14815 16615 5347.259009847659 5
7470 13895 12215 10264 13895 14795 14701 16501 2043.2479229916437 5
7471 15613 4248 1442 15613 16513 16909 18709 10389.091936316114 5
7472 43231 11961 4734 43231 44131 44159 45959 2758.2997813850425 5
7473 57493 3508 5470 57493 58393 58507 60307 4227.523948919157 5
8359 13877 116360 9562 13877 14777 14801 16601 4807.949036512342 5
8360 14544 11862 110473 14544 15444 15992 17792 13897.557529358524 5
8361 15924 131021 101849 15924 16824 16894 18694 7648.558870245627 5
9162 14480 93808 9111 14480 15380 15499 17299 4923.543270410878 5
9163 15255 13709 51781 15255 16155 16078 17878 2161.185635549152 5
