r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
432 418 105013 129573 418 1318 2261 4061 8656.507960557215 5
433 1778 100391 74049 1778 2678 3267 5067 7548.015184591608 5
434 3127 4731 9134 3127 4027 4987 6787 10498.957737755989 5
435 6191 103790 7828 6191 7091 7040 8840 3247.7535674903766 5
436 6728 65331 9892 6728 7628 7845 9645 5901.746484000365 5
437 8838 128753 128163 8838 9738 9783 11583 3074.0462231987162 5
438 14299 62085 22144 14299 15199 15463 17263 19836.090102754006 5
439 16801 62168 64492 16801 17701 18450 20250 26687.443901333725 5
440 19324 109472 123436 19324 20224 21050 22850 43963.25260183163 5
441 45570 5421 111729 45570 46470 47204 49004 45016.1778351737 5
442 49204 5421 34445 49204 50104 50965 52765 45065.60495879101 5
443 52557 128349 14804 52557 53457 53825 55625 7134.5592005600365 5
444 56121 5548 4484 56121 57021 57551 59351 10226.048861163483 5
445 57289 16860 2860 57289 58189 58333 60133 4156.058774169024 5
446 58439 6392 87175 58439 59339 59271 61071 2545.062215676723 5
447 59937 4250 130823 59937 60837 60930 62730 2039.9992265806093 5
448 62558 5548 93915 62558 63458 64260 66060 18533.083614234336 5
449 66294 5548 65770 66294 67194 67312 69112 2911.932682464506 5
450 69753 9902 45937 69753 70653 71483 73283 16687.93490308818 5
451 72885 11869 5546 72885 73785 74557 76357 7939.746017991339 5
452 74536 130810 11515 74536 75436 75356 77156 2020.9024404346449 5
453 75769 5193 10270 75769 76669 76757 78557 5791.122336454257 5
454 77907 53537 5471 77907 78807 78715 80515 2377.110926733841 5
455 78188 11840 62114 78188 79088 79904 81704 45260.16824995858 5
1113 2909 1570 47602 2909 3809 4496 6296 10609.193196005435 5
1114 8967 109500 7766 8967 9867 10841 12641 41607.53198941512 5
1115 12598 12765 12654 12598 13498 13701 15501 6550.828726698664 5
1116 13204 6162 10461 13204 14104 14032 15832 3018.8959827515437 5
1117 14557 1751 62154 14557 15457 16181 17981 44207.2524014137 5
1118 21431 62088 15535 21431 22331 23196 24996 44645.01949841506 5
1119 22734 50076 6364 22734 23634 23598 25398 4054.1115893024717 5
1120 23536 46087 1892 23536 24436 24608 26408 15524.388323572934 5
1121 47508 2958 7797 47508 48408 48478 50278 6236.015344136481 5
1122 53156 13220 11509 53156 54056 54716 56516 10888.171272446101 5
1123 54853 4234 3115 54853 55753 55881 57681 4279.33246978753 5
1124 56013 10472 5468 56013 56913 57453 59253 6168.381476913411 5
1125 57985 95425 105053 57985 58885 58949 60749 3700.4791788551124 5
1126 58879 103609 44400 58879 59779 61266 63066 42700.4058084254 5
1127 62790 62030 107532 62790 63690 63650 65450 10898.156488652763 5
1128 64943 50086 88474 64943 65843 66166 67966 8173.992918611154 5
1129 65942 4250 44280 65942 66842 66864 68664 2722.442484089961 5
1130 67041 51781 5421 67041 67941 67854 69654 2484.6882826934284 5
1131 70134 5567 125538 70134 71034 71087 72887 5217.778508268535 5
1132 73321 46304 43324 73321 74221 74464 76264 7850.186340518065 5
1133 75409 5547 121093 75409 76309 76589 78389 5324.49185416094 5
1134 76254 10048 126342 76254 77154 77250 79050 3310.0505487014143 5
1135 76823 5432 121307 76823 77723 77937 79737 11325.278450849015 5
1136 78013 4240 488 78013 78913 78988 80788 4439.054125548903 5
1719 -597 131238 85094 -597 303 402 2202 2822.7616969499472 5
1720 10 95431 91531 10 910 1323 3123 6311.129618179676 5
1721 2027 1425 103964 2027 2927 3247 5047 6174.639860574626 5
1722 3153 129396 8064 3153 4053 4082 5882 2902.0062186685764 5
1723 4523 8303 65740 4523 5423 5381 7181 2293.0714709517115 5
1724 5969 7091 10697 5969 6869 6786 8586 3077.4325536132583 5
1725 9606 62175 23812 9606 10506 10483 12283 10549.609894846744 5
1726 11365 109465 4247 11365 12265 12817 14617 42470.895967883465 5
1727 13827 62149 11435 13827 14727 15374 17174 43227.47886905397 5
1728 14836 11440 11428 14836 15736 15664 17464 2533.2275589586634 5
1729 15636 85413 9889 15636 16536 16663 18463 5214.479766065156 5
1730 16479 10058 129689 16479 17379 17551 19351 5674.02881110497 5
1731 17197 3138 8311 17197 18097 18220 20020 4813.863181031633 5
1732 18751 8090 109479 18751 19651 20624 22424 48104.505055630434 5
1733 21912 7348 86195 21912 22812 22931 24731 4884.269165227817 5
1734 22469 12218 14255 22469 23369 23607 25407 13437.220507810196 5
1735 23216 36008 15531 23216 24116 24530 26330 12330.457736945129 5
1736 25633 12311 16082 25633 26533 27284 29084 18818.837480019072 5
1737 27392 15928 5434 27392 28292 28742 30542 18507.22717722159 5
1738 54223 1475 4373 54223 55123 55655 57455 11034.973442943512 5
1739 55999 8325 93915 55999 56899 58890 60690 23938.320575604088 5
1740 64478 53359 5363 64478 65378 66420 68220 41845.414890000866 5
1741 68214 11657 35958 68214 69114 70771 72571 16317.095853116041 5
1742 70543 36019 4732 70543 71443 72646 74446 15392.904624707517 5
1743 72654 18639 3512 72654 73554 73504 75304 2772.1896001142286 5
1744 74658 95430 3684 74658 75558 75621 77421 3188.960191045384 5
1745 75385 91524 98613 75385 76285 76822 78622 8594.713096235317 5
1746 76891 7811 6162 76891 77791 77873 79673 4717.732677875972 5
1747 77583 120275 4539 77583 78483 78860 80660 7164.757455534788 5
2422 1688 61998 94378 1688 2588 2679 4479 8231.364093027516 5
2423 3441 61967 93915 3441 4341 7139 8939 65779.19538394787 5
2424 13057 57921 3512 13057 13957 14882 16682 46629.39529496956 5
2425 17300 109472 1676 17300 18200 18904 20704 40584.49014387639 5
2426 21614 17460 10042 21614 22514 22517 24317 5021.61300757133 5
2427 40370 119708 62185 40370 41270 41863 43663 41985.295153938794 5
2428 43512 8330 8307 43512 44412 44465 46265 6728.360380201221 5
2429 46535 104699 62114 46535 47435 48348 50148 47495.87499981243 5
2430 49875 8090 18352 49875 50775 50814 52614 4652.7431303050535 5
2431 51581 6796 109582 51581 52481 54220 56020 46236.42530278407 5
2432 57592 62173 64492 57592 58492 59794 61594 24287.287048185615 5
2433 60061 117 101556 60061 60961 61461 63261 19209.795758625853 5
2434 61435 62237 4249 61435 62335 63299 65099 43047.089762991025 5
2435 64359 121554 47462 64359 65259 65292 67092 3300.685801634884 5
2436 66043 10097 95437 66043 66943 67016 68816 3549.2748426685257 5
2437 67631 6392 11511 67631 68531 68643 70443 3548.968429299027 5
2438 68351 5425 129816 68351 69251 69182 70982 3101.4091847050704 5
2439 76804 93909 11437 76804 77704 78073 79873 4988.252031197095 5
2440 77575 11440 4372 77575 78475 78591 80391 4330.726165657997 5
2441 78078 4374 9904 78078 78978 80032 81832 6082.915857786683 5
2442 79673 9903 10039 79673 80573 80513 82313 2095.7370123584146 5
2988 -173 62172 129879 -173 727 1626 3426 43764.360706778636 5
2989 5863 62085 107884 5863 6763 6860 8660 10450.013704790752 5
2990 7252 62032 42232 7252 8152 8313 10113 14432.224308082968 5
2991 8375 61911 6722 8375 9275 9991 11791 45150.05137580284 5
2992 11632 44398 3117 11632 12532 13149 14949 45594.6466020038 5
